# 데이터 출처: 환경부 무공해차 통합누리집(ev.or.kr)
시도,지역구분,차종구분,공고파일,접수방법,민간공고대수_전체,민간공고대수_우선순위,민간공고대수_법인기관,민간공고대수_택시,민간공고대수_일반,접수대수_전체,접수대수_우선순위,접수대수_법인기관,접수대수_택시,접수대수_일반,출고대수_전체,출고대수_우선순위,출고대수_법인기관,출고대수_택시,출고대수_일반,출고잔여대수_전체,출고잔여대수_우선순위,출고잔여대수_법인기관,출고잔여대수_택시,출고잔여대수_일반,비고
전남,보성군,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,120,12,0,6,102,56,17,2,0,37,9,2,0,0,7,111,10,0,6,95,"<2026년 1차분 공고> 1. 신청기간 : 2026. 2. 10.(화) ~ 예산 소진 시까지 2. 보급대수 : 승용 120대 3. 지원대수 : 개인(사업자) 및 법인기관 당 1대 4. 지원금액 - 승용 : (일반) 대당 최대 1,620만원 5. 보조금 추가지원 대상(승용) - 차상위 이하 계층: 국비 지원액의 20% - 청년 생애최초 구매자의 경우 : 국비 지원액 20% - 전기택시 : 보조금 지원단가에서 국비 250만원 추가 지원 - 도내 생산업체 차량 : 도비 130만원 추가 지원 - 다자녀가구(만18세이하 자녀 2명이상인 경우): (2자녀) 100만원, (3자녀) 200만원, (4자녀 이상) 300만원 - 기존 노후 전기차(BMS 안전기능* 업데이트가 불가능한 차량에 한함)를 폐차하고 전기차를 재구매 : 국비 20만원 6. 지원자 선정 : 차량 출고 등록 순(보조금 지원가능 확인요청 순)"
전남,화순군,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,70,0,0,0,70,85,17,6,0,62,47,13,3,0,31,23,0,0,0,39,"< 2026년 화순군 전기승용차 보급사업 > ○ 공고일 : 2026. 2. 2.(월) - 접수일 : 2026. 2. 4.(수) ~ 예산 소진 시까지 ○ 총사업비 : 1,089,000천원 (국 396,000 도 198,000 군 495,000) ○ 사업물량 : 90대(1차 70대 / 2차 20대) ○ 사업내용 : 전기자동차 구매 보조금 지원 ○ 지원대상 : 개인, 개인사업자, 법인·기관 당 1대 ○ 지원금액 : (승용) 최대 1,280만원/대"
전남,장흥군,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,90,0,0,0,90,52,12,2,0,38,10,3,1,0,6,80,0,0,0,84,"○ 2026년 전기자동차 보급사업 공고 가. 사 업 명 : 2026년 전기자동차 보급사업 나. 접수기간 : 2026. 2. 9.(월) ~ 예산소진시까지 다. 보급대수 : 승용85대, 화물30대 / 지침에 따라 2회 분할 적용 대수 라. 접수방법 : 전기자동차 구매보조금 지원 시스템을 통한 인터넷 접수 마. 지원대상 - 접수일 기준 장흥군에 90일 이상 주소를 둔 만 18세 이상 개인 - 접수일 기준 장흥군 내 소재지가 있는 법인, 공공기관 및 지방공기업 바. 지원금액 : 차종에 따라 차등지급 ※ 보급대수는 차량별 보조금 차등지원에 따라 예산범위 내에서 변동될 수 있음"
전남,강진군,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,40,0,0,0,40,42,8,3,0,31,8,1,1,0,6,32,0,0,0,34,<2026년 상반기 전기차 민간보급사업> ○ 변경공고 게시(2. 4.) ○ 접수 : 2.9. 09:00 ~ 예산소진시 ○ 2026. 1. 2. 이후 계약건만 인정
전남,해남군,전기승용,본공고 1,*일반: 접수순 *우선: 접수순,497,0,0,0,497,75,20,2,1,52,43,9,2,1,31,454,0,0,0,466,
전남,영암군,전기승용,본공고 1 본공고 2 본공고 3,*일반: 출고등록순 *우선: 출고등록순,75,7,0,0,68,77,9,5,0,63,0,0,0,0,0,75,7,0,0,68,"2026년2월23일 14:00 국고보조금 소진되어 이후 접수분은 보조금 지급이 어려울수 있습니다(16:00 접수마감 ) 승용 75(일반68, 우선7) 화물 40(일반36, 우선4) ※ 신청인 또는 세대 구성원 중 1인이 탄소포인트제에 가입된 확인서 반드시 제출 (법인 및 기관은 제외) - 보조금 지급 전 제출 미 제출시 보조금 지급 대상자에서 제외 반드시 첨부된 지원신청서 서식을 사용하시기 바랍니다. (타지자체 서식 사용시 지원 신청 접수 제외됨)"
전남,무안군,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,140,14,0,4,122,183,39,2,4,138,8,1,0,0,7,132,13,0,4,115,"<2026년 무안군 상반기 전기자동차 보급사업> ★★★예산소진으로 전기자동차(승용) 마감합니다.★★★ ★★ 차종별 금액 상이하므로 무공해차 누리집 출고잔여대수와 실제 잔여대수는 일치하지 않습니다. ★★ ※ 2026. 1. 2. 이후 구매 계약 건만 인정합니다. ○ 접수기간: 2026. 2. 9.(월) 9:00 ~ 예산소진시까지 ○ 지원대수 - 전기승용차 : 140대(일반 122, 우선 14, 택시 4) - 전기화물차 : 30대(일반 25, 우선 3, 택배 2) ★보급대수는 예산액에 따라 산정된 대수로 실제 지원대수와 차이날 수 있습니다.★ ○ 선정기준 : 자동차 출고·등록 순(보조금 지원가능확인 요청 순) - 지원 접수 순서와 상관없이 보조금 지원가능확인 요청 순으로 대상자 선정 - 확인 요청일이 같을 경우 접수순으로 선정 ○ 신청대상 : 신청 접수일 기준으로 90일 이전부터 연속적으로 무안군에 주소를 개인,법인 등 ★★담당자 1명이 전기자동차(승용,화물),수소자동차 등 자동차보조금 관련 서류 검토를 하고 있습니다. 통화량이 많을수록 업무처리가 지연되오니, 단순 차종별 보조금액 문의 및 처리독촉 전화는 삼가해 주시기 바랍니다.★★ ※전환지원금 대리점에서는 판매,폐차 등 지원대상은 전환지원금 Y로 선택 - 지급신청전까지 처리하여 관련증빙서류 제출"
전남,함평군,전기승용,본공고 1,*일반: 접수순 *우선: 접수순,158,16,0,15,127,23,5,0,0,18,15,5,0,0,10,143,11,0,15,117,
전남,영광군,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,138,0,0,0,138,100,35,0,0,65,23,9,0,0,14,115,0,0,0,124,"★★★ 반드시 공고문 먼저 확인 부탁드립니다 ★★★ 담당자 한 명이 모든 업무(서류검토, 전화응대, 지출 등 현안업무)를 처리하고 있습니다. 통화연결이 어려울 수 있으니 양해부탁드리며, 단순 차종별 보조금 문의 및 처리 독촉성 전화는 통화량 증가로 인해 업무 처리에 지연을 초래할 수 있으니 삼가주시기를 부탁드립니다. 자격부여, 대상자 선정 요청, 금액확인을 위한 ********전화문의 자제************ 부탁드립니다. ---------------------------------------------------------------------------------------------- <지자체 차종별 보조금 확인 방법> ‘구매 및 지원’ 메뉴 > ‘무공해차 구매보조금 지원’ 메뉴 > ‘지자체 차종별 보조금’ 메뉴 클릭 > 전남 영광군 조회 ---------------------------------------------------------------------------------------------- <2026년 영광군 전기자동차(승용, 화물) 보급사업(상반기)> ○ 보급기간: 2026. 2. 9.(월) 10:00~ 6. 30.(화) ※ 예산 소진 시 조기마감 ○ 보급대수: 승용 138대, 화물 41대 ○ 선정기준: 차량 출고·등록순 ○ 보급기준: (개인, 개인사업자) 세대당 1대/(법인) 1대 ※ 기타 자세한 사항은 첨부된 공고문 참조 ★주의사항★ 1. 자격부여는 대상자 선정된 것이 아니므로 출고 10일 전 지원가능 확인 요청 필수입니다. ※자격부여만 받고 ""대상자 선정"" 없이 출고 시 보조금 지급 불가합니다.※ 2. 전환지원금은 ""개인""만 해당됩니다(개인사업자, 법인 지급 불가) 3. 공고일 이후 구매지원신청일로부터 1개월 이내 발급된 서류만 인정합니다. 4. 계약서 상 계약일이 2026. 1. 2.이전인 경우 신청 불가능 5. 전기차 보조금 환수사항 구매자분께 충분히 안내바랍니다."
전남,장성군,전기승용,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,115,12,0,6,97,63,16,3,0,44,10,3,1,0,6,105,9,0,6,91,"2026년 상반기 전기자동차 보급사업 접수 안내 ★ 구매계약일 2026. 1. 2. 이후 건만 인정 - 접수기간: 2026. 2. 9.(월) 09:00 ~ 예산소진시까지 - 보급대수 : 상반기 승용 115대, 화물 45대 * 차종별 차등지원에 따라 변동될 수있음 - 지원대상: 신청일 기준 3개월간 연속하여 장성군에 주소를 둔 개인, 법인 등 * 대상자 선정은 자동차 출고 등록 순(보조금 지원가능 요청순) * 지원신청서의 빠른 승인을 위해 독촉 전화문의는 자제 부탁드립니다. * 자세한 사항은 공고문 참고하여 주시기 바랍니다. ★(성능보조금)경유화물차 보유 여부 확인 시점은 보조금 지급신청일 기준입니다. ★(전환지원금)지급 신청전 까지 처리후 서류 첨부하시면 됩니다. - 전환지원금은 ""개인만"" 가능합니다. (개인사업자, 법인 불가) - 전기차 구매 대표자가 보유했던 차량에 대해 대표자 또는 공동명의자 여부 무관하게 지원 가능합니다. - 전환지원금 금액 관련 첨부파일 참고하시기 바랍니다."
전남,완도군,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,127,0,0,0,127,23,6,0,0,17,8,1,0,0,7,119,0,0,0,120,
전남,진도군,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,140,7,0,0,133,17,6,0,0,11,0,0,0,0,0,140,7,0,0,133,"○ 2026년 상반기 전기자동차(승용,화물)보급사업 공고 ○ 1. 접수기간 : 2026. 2. 23.(월) ~ 상반기 예산소진시까지 2. 보급대수 : 상반기 보급대수 131대(보급 여건 등에 따라 변동될 수 있음) 가. 승용 98대(일반 86 / 우선 5 / 공공 7) 나. 화물 33대(일반 29 / 우선 1 / 공공 3) 3. 보급기준 : 개인 당 1대, 법인·기관 당 1대 4. 선정기준 : 차량 출고·등록순(보조금 지원가능 확인 요청일 순) 5. 지원대상 : 지원 신청일 기준으로 주민등록상 주소를 진도군에 연속하여3개월이상 둔 군민이면서 보조금 지원 대상 자동차를 군에 신규 등록한 자 6. 지원차량 : 무공해차 통합누리집(ev.or.kr), 붙임에서 확인 가능 7. 문의사항 : 진도군 환경수질과(☎061-540-3704)"
전남,신안군,전기승용,본공고 1 본공고 2,*일반: 접수순 *우선: 접수순,70,7,0,3,60,39,7,0,0,32,4,0,0,0,4,66,7,0,3,56,"2026년 전기자동차 민간보급사업 공고(1차) 가. 보급대수 : 120대(승용 70대, 화물 50대) ※ 보급여건 및 예산범위 내에서 물량 변동가능 나. 신청기간 : 2026. 2. 9.(월) ~ 예산소진시까지 다. 신청방법 : 온라인신청(무공해차 구매보조금 지원시스템) 라. 신청대수 : 개인, 법인당 1대 마. 선정방법 : 신청기간 내 구매지원 신청서 접수순 선정"
경북,포항시,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,900,70,0,100,730,885,251,16,86,532,25,3,0,0,22,875,67,0,100,708,"★ 2026년 상반기 포항시 전기자동차 보급사업 ★ ★ 승용, 화물 접수마감★ 1. 사업내용 : 전기자동차 신규 등록 시 구매 보조금 지원 2. 사 업 량 : 1,060대 【 승용 900, 화물 150, 승합 10 】 ※ 보급대수는 예산 집행 사정에 따라 변경될 수 있음 3. 사업(접수)기간 : 2026. 2. 12.(목) 10:00 ~ 2026. 6. 12.(금) 18:00 - 예산 소진 시 조기마감 4. 대상차량 : 환경부 보조금 승인 확정 차량 5. 지원금액 : 붙임 공고문 참조 6. 지원방법 : 차량 제작 판매사를 통한 구매계약, 보조금 지원 신청 (※ 환경부 무공해차 구매보조금 지원시스템 이용)"
경북,경주시,전기승용,본공고 1 본공고 2 본공고 3,*일반: 출고등록순 *우선: 출고등록순,972,97,0,48,827,621,168,22,45,386,184,47,5,26,106,788,50,0,22,721,"★ 전환지원금 폐차/매매 아직안했더라도 시스템상으로 신청은 하셔야합니다. (추후 신청 불가) - 그 외 추가지원금 대상 확인 철저 (지원신청 당시 신청하지않은 추가지원금에 대해서는 지급이 어렵습니다.) <2026년 전기차 보조금 지원사업 공고> ㅇ 상반기 보급대수 : 1,129대[승용 972, 화물 151, 승합 6(어린이통학용 2)] *보급대수는 예산액에 따라 산정된 대수로 차종별 보조금단가차이, 추가지원금에 따라 실제 지원대수와 차이날 수 있습니다. ㅇ 접수일정 : 2월 4일 (수) 오전 10시 ~ ㅇ 기타 자세한 사항은 공고파일 참고바랍니다. ㅇ 안내사항(많이하는 질문) - 지원단가는 경주시 추가지원금 100만원이 ""미포함""된 금액입니다. 차종별단가에서 100만원(법인기관승용, 초소형승용화물은 50만원)더하시면 됩니다. - 전환지원금 폐차(수출말소포함),판매는 보조급 ""지급""신청 이전까지 완료되어야합니다. - 보조금대상자 선정전 (자격부여상태)에서 차량 출고시 보조금 지원불가 * 전기차관련 접수,서류검토,보완요청, 전화응대 모두 한명이 하고있습니다. 접수일 전화 자제 부탁드립니다."
경북,김천시,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,630,60,0,5,565,156,41,3,8,104,40,10,0,1,29,590,50,0,4,536,"[2026년 상반기 김천시 전기자동차 보급사업 안내] ○ 접수기간 : 2026. 2. 3.(화) 10:00 ~ 6. 26.(금) ※ 예산소진시 접수 마감 ○ 지원대수 : 승용 630대, 화물 110대, 승합 4대, 어린이통학차량 2대 ※ 차종별 차등 지원으로, 보급대수는 조정될 수 있음. ★기타 자세한 사항은 공고문 확인 ★전환지원금 관련 서류(""보조금지급신청""시 까지 제출) [공통]자동차등록원부(갑부) (수출말소·폐차) 자동차말소사실증명서 (매도) 자동차양도증명서, 가족관계증명서 ★순차적으로 처리하오니 원활한 진행을 위해 처리독촉 전화 자제 부탁드립니다"
경북,안동시,전기승용,본공고 1 본공고 2 본공고 3,*일반: 출고등록순 *우선: 출고등록순,320,32,0,3,285,261,76,3,7,175,131,42,1,6,82,189,0,0,0,203,"2. 4. 산식 등을 추가해서 올렸습니다. 공고문 확인 바랍니다. ------------------------------------------------------------------------------------- ★ 2026년 상반기 안동시 전기자동차 보급사업 ★ ○ 신청기간 : 2026. 1. 30.(금) 10:00 ~ 6. 30.(화) 18:00, 예산소진 시 조기 마감 ○ 보급대수 : 승용 320대, 화물 67대, (일반)승합 3대 * 예산 범위 내 변동 가능 ○ 기타 자세한 내용은 공고문 참조(1번 PDF, 2번 한글, 3번 보조금) - 대상자 선정 전 차량 출고(등록) 시 보조금 지급 불가 - 전환지원금 대상 차량의 처분은 차량등록일로부터 10일 이내 완료(지급 신청 전) - 제조, 판매사는 신청에 관련된 모든 사항을 정확히 입력 - 원활한 업무 처리를 위해 접수일 전화 문의 자제 - 서류는 올해 공고문 기준으로 작성(아닐 시 보완 처리)"
경북,구미시,전기승용,본공고 1 본공고 2 본공고 3,*일반: 출고등록순 *우선: 출고등록순,1050,105,0,52,893,778,273,17,30,458,234,82,6,10,136,816,23,0,42,757,"<2026년 상반기 구미시 전기차 보급사업 > ★ 신청기간 : 2026. 2. 4.(수) 10:00 ~ 6. 30.(화) * 예산소진시 접수마감 ★ 보급대수 : 1,230대(승용 1,050, 화물 173, 버스 4, 어린이통학용버스 3) - 공고문 반드시 확인 후 신청 - 무공해차 통합누리집의 잔여대수와 실제 잔여대수 차이 있을 수 있음 - 대상자 선정방법 : 출고등록순 - 계약서에 출고예정일 필히 기재 - 지원가능확인 요청 단계에서 차량 배정 내역 등 출고예정증빙 자료 첨부 ★ 전환지원금은 ""개인""만 신청 가능하며, 신청단계에서 전환지원금 여부 선택 후 지급 신청 전까지 판매 및 폐차 관련 서류 제출"
경북,영주시,전기승용,본공고 1,*일반: 출고등록순 *우선: 출고등록순,300,30,0,15,255,167,59,4,4,100,72,28,3,0,41,228,2,0,15,214,"<2026년 전기자동차 구매지원 사업 상반기 공고> 1. 접수기간 : 2026. 2. 3.(화) ~ 2026. 6. 30.(화)(하반기 별도 공고예정) ※ 예산소진 시 접수마감 ★★★★★★★★2026년 3월3일 10:00★★★★★★★★★ ○ 전기승용 신청서 접수 재개하겠습니다. ---------------------------------------------------------------------------------------------------------------------------------- 2. 보급대수 : 385대(승용300대, 화물80대, 개인승합 4대, 어린이승합 1대) ※ 지원 차종 및 국비 추가 지원 등 예산소진 현황에 따라 총 보급물량은 변동 가능 3. 신청대상 및 자격조건 ？영주시에 3개월 이상 연속하여 주소를 둔 만 18세 이상의 개인 또는 개인사업자4. 선정방법 : 출고등록순 ？영주시 내 위치한 법인, 단체 및 기관 4.대상자 선정 : 출고등록순 5. 문 의 처 : 영주시청 환경보호과 (☎ 054-639-6757) ※ 기타 자세한 내용은 공고문(붙임 파일) 확인바랍니다."
