# 데이터 출처: 환경부 무공해차 통합누리집(ev.or.kr)
시도,지역구분,차종구분,공고파일,접수방법,민간공고대수_전체,민간공고대수_우선순위,민간공고대수_법인기관,민간공고대수_택시,민간공고대수_일반,접수대수_전체,접수대수_우선순위,접수대수_법인기관,접수대수_택시,접수대수_일반,출고대수_전체,출고대수_우선순위,출고대수_법인기관,출고대수_택시,출고대수_일반,출고잔여대수_전체,출고잔여대수_우선순위,출고잔여대수_법인기관,출고잔여대수_택시,출고잔여대수_일반,비고
경기,화성시,전기화물,본공고 1 추경1차 1,*일반: 출고등록순 *우선: 출고등록순,478,10,0,29,439,645,418,83,20,124,380,249,46,9,76,98,0,0,20,363,"2026.5.26. 10:34 화물 2차 신청접수 마감합니다. 서류 검토는 순차적으로 하고 있으니 전화는 자제해 주시기 바랍니다. -------------------------------------------------------------------------------- ☆문의 전화가 매우 많아 지원신청서류 확인이 지체되고 있습니다. 지원신청에 따라 순차적으로 확인 중에 있으며, 전화를 하셔도 먼저 처리해드리지 않습니다. 잠시 기다려 주시면 최대한 빠르게 처리하도록 하겠습니다.☆☆ ☆☆ 변경공고 사항☆☆☆ 1) 전환지원금 산정산식 변경(승용, 화물 공통): 시스템은 이미 반영완료 2) 성능지원금 지원조건 변경(화물차 해당): 기존 경유화물차 폐차 및 수출말소, 판매도 성능지원금 지원대상에 포함 (단, 경유화물차 1대라도 보유시에는 성능지원금 차감) 성능지원금 예시1) 경유화물차 1대 보유자가 1대 폐차 후 전기화물차 구매시: 성능지원금 미차감 예시2) 경유화물차 2대 보유자가 1대 폐차 후 전기화물차 구매시: 성능지원금 차감 예시3) 경유화물차 2대 보유자가 2대 모두 폐차 후 전기화물차 구매시: 성능지원금 미차감 ★★★신청시 주민등록등본(주소변동내역 필수 포함) 또는 주민등록초본(주소변동내역 필수 포함)을 등록하여 주시기 바랍니다. (화성시 2개월 이상 거주요건 확인용)★★★ -------------------------------------------------------------------------------- << 2026년 전기자동차(승용,화물) 보급사업 (1차) >> - 사 업 명: 2026년 전기자동차(승용·화물) 보급사업 공고(하반기2차) - 접수기간: `26. 2. 9. (월) 10:00 ∼ 8. 28.(금) 18:00(예산 소진시 조기 마감) - 보급대수: 승용 3,407대, 화물 354대 ※ 우선순위, 택배, 중소기업물량, 택시 등은 첨부 공고문 참조 - 신청자격: 지원신청일 기준 2개월 이상 연속하여 화성시에 거주한 자 (개인) 만 18세 이상 시민 (개인사업자) 대표자가 화성시에 주소지를 둔 사업자 (법인, 기관) 화성시 내 사업장(본사, 지사, 공장, 자동차 대여사업소 등)이 위치한 법인 및 기업 - 대상자선정기준: 차량 출고·등록순(지원가능확인 요청순) - 지급기준: 차량 출고·등록순 ---------------------------------------------------------------------------- ※ 차종별 보조금 상이하여 시스템 상의 잔여대수와 실제 잔여대수 다름 ※ 차종별 보조금은 사이트 상단 ‘구매 및 지원’→‘무공해차 구매보조금 지원’→‘구매보조금 지급현황’→세부차종 선택→‘지자체 차종별 보조금’ 참고 (국비 변경, 지원 차종 추가 등에 따라 공고문에 기재된 보조금 현황에서 변동될 수 있음) ※ 서류 첨부 시 1개의 스캔본으로 제출 요청(원본 제출 불필요) ※ 생애최초 신청 시 위택스(https://www.wetax.go.kr/main.do)에서 지방세미과세증명(전국, 만 18세 이후~2025년, 자동차 관련 세금) 발급 ※ 시스템 접수순으로 서류 검토하며, 공정성을 위해 전화로 처리요청하셔도 먼저 처리하지 않습니다."
경기,광주시,전기화물,본공고 1 본공고 2 본공고 3 추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,160,0,0,0,160,197,138,19,10,30,64,43,5,4,12,96,0,0,0,148,"▶▶광주시 전기화물차◀◀ << 광주시 상반기 전기자동차 보급사업 추가 공고문>> ○접수기간 : 6.1. 오전 9시 부터 접수가능 9시 30분에 마감되었습니다. ○차량대수 : 상반기 추가 공고 승용 600대, 화물 80대 (자격부여에서 전환지원금, 경유화물차 차감으로 금액 계산이 어려울 수 있으니 금액 차이로 인한 보완은 대상자 선정 이후에 하겠습니다.(2달 거주요건(법인은 광주소재지), 차량 2대 보유 여부, 26년 계약서류(공고일인 2월 6일 이후), 지원서 작성 차종·계약서 차종·누리집전산 차종 일치여부 등 결격사유가 없다면 자격부여를 할 예정입니다. 실제계산은 아래에 예시 참고 바라며, 승용의 경우 대략적인 금액은 전환지원금은 국비 금액 1만원당 0.26만원으로 국비 500만원일때 최대 130만원 추가 / 경유화물차 보유시 국비 50차감, 지방비는 대략 20만원 차감) 경유화물차 보유시 금액 실제 산정 - 국비 기본금 50만원 차감, 지방비는 국비 기본의 40% ex)무쏘 국비 639⇒589, 지방비는 589*0.4=235.6 / 총 824.6만원 전환지원금(승용기준)은 본공고 파일3 칸 참고. - 세부계산법 국비가 192만원일때, 전환지원금은 49만원(전환국비 38 + 전환지방비 11 = 49) 전환지원금 국비 금액 = 192 * 0.2 = 38 전환지원금 지방비금액(전환지원금 국비금액의 30%) = 38*0.3 = 11 ★주의사항 ▶지원신청서 접수순으로 서류검토 후 자격부여함 ▶자격부여 후 10일이내 출고확정 시 지원가능확인요청 ▶‘지원가능 여부 확인 요청 순’으로 대상자 확정 ▶전환지원금은 개인 자격만 신청가능(개인사업자X, 법인X) 자세한 사항은 공고문 확인"
경기,양주시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,156,8,0,7,141,127,100,1,7,19,127,100,1,7,19,29,0,0,0,122,"■ 2026년 전기자동차( 보급사업 공고 ■ 1. 사업기간 : 2026. 2. 2. ~ 2026. 12. 11.(예산 소진 시 조기마감) 2. 보급대수 : 156대(우선순위 8대, 일반 : 141대, 택배 7대) 3. 신청대상 : 전기자동차 신청 전일까지 1개월 이상 거주한 양주시에 주소를 둔 만 18세 이상 개인 대표자가 양주시에 주소를 둔 개인사업자 양주시 내 사업장(본사, 자사 등) 이 위치한 법인 4. 지원금액 : 차종별 차등 지급 5. 선정기준 : 출고 등록순 ★ 대상자로 선정 통보된 날로부터 20일 이내에 차량출고 등록 및 보조금 지급신청을 시스템상 최종 완료해야 하며, 하지 아니한 경우 대상자 선정 취소 됨을 알려드립니다. ★ 전기자동차 보급사업과 관련한 자세한 사항은 공고문1을 참조하시기 바랍니다. ★ 전기자동차(승용) 보조금 금액 및 전환지원금 금액과 관련한 내용도 공고문2을 참조하시기 바랍니다. ★ 전기자동차(화물) 보조금 신청 2026.2.23.에 마감되었으며, 2차 공고 예정일은 2026.09.~10.이나 추경 일정에 따라 공고 일자는 변경될 수 있습니다."
경기,포천시,전기화물,본공고 1 본공고 2 추경1차 1 추경1차 2,*일반: 접수순 *우선: 접수순,138,14,6,6,112,118,77,17,6,18,116,75,17,6,18,22,0,0,0,94,"추경 1차 승용, 화물 마감 되었습니다. 하반기 공고 및 접수는 9월 예정(확정X)입니다."
경기,여주시,전기화물,본공고 1 본공고 2 본공고 3,*일반: 접수순(초과시 출고등록순) *우선: 접수순(초과시 출고등록순),153,14,0,6,133,147,93,9,4,41,66,42,3,1,20,87,0,0,5,113,"※ 2차(하반기) 전기화물 접수 마감 되었습니다. - 최종선정번호 : 145번 ※ 서류제출시 중요사항 : 여주시는 원본자료를 받지 않고 있으니, 자료를 업로드 하실 때는 반드시 원본을 바르게 스캔하여 업로드 해주시고 다음과 같은 경우 보완처리 하겠습니다. 예시) 증빙서류를 사진촬영하여 전송받은 파일을 업로드 하는 경우, 팩스로 받아 스캔하여 업로드 하는 경우 등 2026년 2차(하반기) 전기자동차 보급사업 공고를 붙임과 같이 시행하고자 합니다. 1. 사 업 명 : 2026년 2차(하반기) 전기자동차 보급사업 2. 사업(접수)기간 : 2026년 6월 1일(월) 09시 ~ 2026년 12월 11일(금) 18시 3. 하반기 보급물량 : [승용 254대], [화물 75대], [승합(일반) 3대], [승합(어린이통학차량) 1대] 4. 대상자 선정방법 : 접수순(자격부여일로부터 2개월 이내 미출고시 대상자 선정 취소 또는 대기자로 전환) 5 지원내용 : 붙임 공고문 참조 6. 기타사항 : 보조금 지원 금액: 차종별 보조금 지원금액은 무공해차 통합누리집(www.ev.or.kr)을 통해 확인 가능(구매 및 지원 ⇒ 무공해차 구매보조금 지원 ⇒ 구매보조금 지급현황) 붙임 2026년 2차(하반기) 전기자동차 보급사업 공고문 1부. 끝."
경기,연천군,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,66,0,0,0,66,43,32,1,1,9,43,32,1,1,9,23,0,0,0,57,"「2026년 전기자동차 구매지원 사업 하반기 공고」 1. 접수기간: 2026. 07. 03.(금) 09:00 ~ 2026. 12. 11.(금) 18:00 2. 사업내용: 전기자동차를 구매하는 자에게 예산의 범위 내에서 보조금 지원 3. 보급대수(하반기): 승용 68대(국비300만원기준), 화물 13대(국비1000만원기준), 승합1대, 어린이버스1대, 전환지원금 21대 - 보급대수는 차종별 보조금 차등 지원 및 국비 추가 지급 등에 따라 예산범위내에서 변동 4. 지원대상: 공고문 참고 ※ 지급신청서(연천군양식)는 자동차등록증 첨부란에 같이 첨부 바랍니다. ※ 모든 서류 원본대조필 날인 ※ 우선순위: 1. 출고등록순 2. 접수순"
경기,가평군,전기화물,본공고 1,*일반: 접수순(초과시 출고등록순) *우선: 접수순(초과시 출고등록순),45,5,0,0,40,37,18,2,1,16,37,18,2,1,16,8,0,0,0,24,"가. 신청 및 접수기간: 2026.1.28.~ 예산 소진 및 차량 출고일에 따라 변경 가능 나. 보급대수 1) 전기승용: 170대(일반 153대, 우선지원대상 17대) 2) 전기화물: 45대(일반 40대, 우선지원대상 5대) 3) 전기승합: 일반승합 2대(일반 1대, 공공조달구매 1대), 어린이승합 2대 다. 지원차종 및 금액: 차종마다 상이, 통합누리집 참고"
경기,양평군,전기화물,본공고 1 본공고 2 본공고 3 추경1차 1,*일반: 출고등록순 *우선: 출고등록순,96,0,0,0,96,86,51,1,4,30,86,51,1,4,30,10,0,0,0,66,"2026. 4. 2.기준(15시) ★★ 국비 조기 소진으로 2026년 전기자동차 보급사업[화물]은 마감되었습니다. ★★ 대상자 선정 26건 지급신청 2건 지급대기 및 완료 59건[1건 공공기관 예산 확정] ※ 보조금 입금 시 1건 (기본국비+기본지방비+전환지원금+구매자특성별지원금(국비)), 2건(지방지분담금_구매자특성별지원금(지방분담금)_차상위, 차상위, 소상공인, 다자녀, 청년, 농업인, 택배 등)으로 2026. 4. 1.이후 지급부터 2건으로 입금예정입니다. 2026. 3. 23.(월) 변경공고 참고하여 주시기 바랍니다. (하반기 물량 당겨 추진하도록 하겠습니다._하반기 추경 등 예정 없음) 2026. 3. 30.(월) 전기화물 택배용 구매자(신규) 지급청구 기간 연장하였으니 참고하여 주시기 바랍니다. 2026년 전기화물 사업물량: 98대입니다. (자격부여 이후 지원대상자 출고등록 순으로 선정하고 있습니다. 자격부여는 확정 아님) ※ 대상자 선정 후 출고지연 시 대기자로 변경될 수 있습니다. 2026년 구매자 특성별추가지원금 및 전환지원금 등 지방자치단체 분담비율이 증가하여 목표물량 대비 예산이 조기 소진될 수 있을음 알려드립니다."
강원,춘천시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: -,160,0,0,0,160,158,107,10,11,30,158,107,10,11,30,2,0,0,0,130,"★ 춘천시 하반기 공고는 7~8월 예정입니다.(공고일정은 변경될 수 있습니다.) ★★ 5. 8.(금) 18시부로 승용 및 화물 접수 마감 <2026년 전기자동차 보급사업 안내(3차)> ○ 신청기간 : 2026. 4. 15.(수) 10:00 ~ 12. 11.(금) 18:00 / 예산소진 시 조기 마감 ○ 보급대수 : 30대 * 예산 범위 내에서 변동 될 수 있음 ○ 기타 자세한 내용은 공고문 참조(4. 15. 게시 예정) * 대상자 선정 전 차량 출고(등록) 시 보조금 지급 불가하오니 주의하여 주시기 바랍니다. ** 전환지원금 관련 기존 차량 폐차, 판매는 지급신청 전까지 완료하시면 됩니다.(차량등록일로부터 10일 이내)"
강원,원주시,전기화물,본공고 1 본공고 2 추경1차 1 추경1차 2,*일반: 출고등록순 *우선: 출고등록순,300,20,0,10,270,260,184,17,9,50,251,178,16,9,48,49,0,0,1,222,"○ 제조수입사는 공고문 필독하시기 바랍니다. 공고 미숙지 및 시스템 오기입 등으로 인한 보완 발생 시 순번 밀릴 수 있으며, 시는 책임지지 않습니다. ○ 추경 9월 예정(일정 확정은 아니지만 유력하며, 변동 또는 확정 시 해당 페이지에 기재합니다) ○ 5. 6. 화물 마감(대상자 선정 취소 건 발생 시 지원가능확인요청순으로 추가 선정 예정) ○ 무공해차 통합누리집 내 출고잔여대수와 실제 잔여대수는 일치하지 않음 ○ 지급신청서 원주시 공고 서식 사용 및 원본서류 일체 발송 ○ 2차 공고 안내 - 공고일: 4. 23. - 접수일: 4. 28. 09:00 ~ - 공고대수: 화물 90대, 승용 340대, 승합(개인) 3대 ○ 전기화물 신청접수일(2차) : 2026. 4. 28.(화) 09:00 ○ 연간 총 보급대수 300대(1차 210대, 2차 90대) - 보급대수는 차종별 보조금 차등 지원 및 국비 추가 지급 등에 따라 변동될 수 있습니다."
강원,강릉시,전기화물,본공고 1 본공고 2,*일반: 접수순 *우선: -,168,0,0,0,168,129,93,8,10,18,121,86,8,10,17,47,0,0,0,151,"26.6.8(월) 담당자 부재 입니다. ☆ 2차 공고 승용 화물 마감 ☆ -자격 부여 대상자는 보조금 지원 가능하니, 대상자 선정 신청 하세요.- 3차 공고(추경): 9월 예정(변동 가능) 접수대수: 승용 195대, 화물48대 (예산 소진 상황에 따라 물량 변동 가능) ☆ 예산 소진 시 접수가 마감되며, 예산 소진 이후 접수 건은 대기자로 분류☆ ☆출고 기한(2개월) 초과 시 대상자 선정이 취소되거나 대기자로 전환 될 수 있음☆ <2026년 전기자동차 보급사업 2차 안내> ○ 신청기간 : 2026. 4. 27.(월) ~ 11. 30.(월) 예산소진 시 조기 마감 ○ 보급대수 승용: 195대 (연간 총 보급대수 795대 / 1차 600대 2차 195대) 화물: 48대 (연간 총 보급대수 168대/ 1차 120대, 2차 48대) ○ 기타 자세한 내용은 공고문 참조 * 대상자 선정 전 차량 출고(등록) 시 보조금 지급 불가하오니 주의하여 주시기 바랍니다. ** 2026. 1. 2. 이후 구매 계약 건만 인정합니다. *** 전환지원금 관련 기존 차량 폐차, 판매는 지급신청 전까지 완료하시면 됩니다.(차량등록일로부터 10일 이내)"
강원,동해시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,55,4,0,2,49,55,5,1,3,46,53,5,1,3,44,2,0,0,0,5,"★ 5월12일 15:20기준 2차공고 화물 접수 마감합니다. ★ ★ 대상자선정건중 취소물량이 나올경우 지원가능확인요청순으로 후순위 지원합니다. ★ <2차 공고> ○ 접수일정 : 마감 ○ 추가물량 : 승용 70대, 화물 20대, 승합(개인) 2대(상반기 잔여물량 미포함) ※ 상반기 잔여 물량 : 승합(개인) 3대, 승합(어린이통학) 1대 ※ 택시 우선순위 잔여물량은 6월부터 일반물량 통합 ※ 자격부여는 예산을 초과하여 접수함(대상자확정 기준으로 예산소진시 마감) *** '26.1.1.이후 계약건에 대해서만 보조금 지급이 가능합니다!! * 대상자 선정 전 차량 출고(등록) 시 보조금 지급 불가하오니 주의하여 주시기 바랍니다. * 전환지원금은 개인(개인사업자,법인 등 불가)만 신청가능하며 판매 및 폐차관련서류는 보조금 지급신청전까지 제출 * 다자녀, 생애최초의 경우 ""만""나이 기준(다자녀 만18세이하, 생애최초 만19세~만34세) * 지급신청시 시스템에서는 미첨부하도록 되어있으나, 붙임4의 지급신청서도 별도첨부해주시기 바랍니다!!"
강원,태백시,전기화물,본공고 1 본공고 2 추경1차 1,*일반: 출고등록순 *우선: 출고등록순,47,9,0,9,29,20,13,1,0,6,18,12,1,0,5,29,0,0,9,24,"제1차(본공고) 보급공고 물량: 승용 150대, 화물 30대 제2차(추경1차) 보급공고 물량: 승용 80대, 화물 20대 -전환지원금 관련 국비, 지방비 만원이하 반올림 등 수정사항이 있어 전환지원금은 변경가능성 있음 -지급청구 시 원본 우편 제출 필요(온실가스 감축실적 활용동의서 원본도 함께 제출) -대상자 선정은 출고 등록순(대상자 확정 물량에 따라 신청 마감 예정)"
강원,속초시,전기화물,본공고 1 본공고 2,*일반: 출고등록순 *우선: 출고등록순,10,0,0,0,10,43,36,2,1,4,40,33,2,1,4,0,0,0,0,6,상반기 추가물량 접수 마감되었습니다. 8월 추경 이후 하반기 물량 공고 예정입니다.
